"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"HYS23LGP","journalArticle","2008","Chen, Ying-Fang; Peng, Samuel S.","University Students' Internet Use and Its Relationships with Academic Performance, Interpersonal Relationships, Psychosocial Adjustment, and Self-Evaluation","CyberPsychology & Behavior","","1094-9313, 1557-8364","10.1089/cpb.2007.0128","http://www.liebertpub.com/doi/10.1089/cpb.2007.0128","","2008-08","2020-06-05 07:57:37","2020-06-05 07:57:37","2020-06-05 07:57:37","467-469","","4","11","","CyberPsychology & Behavior","","","","","","","","en","","","","","DOI.org (Crossref)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3PBK6KBA","journalArticle","2007","Bricolo, Francesco; Gentile, Douglas A.; Smelser, Rachel L.; Serpelloni, Giovanni","Use of the Computer and Internet among Italian Families: First National Study","CyberPsychology & Behavior","","1094-9313, 1557-8364","10.1089/cpb.2007.9952","http://www.liebertpub.com/doi/10.1089/cpb.2007.9952","","2007-12","2020-06-05 07:57:41","2020-06-05 07:57:41","2020-06-05 07:57:41","789-798","","6","10","","CyberPsychology & Behavior","Use of the Computer and Internet among Italian Families","","","","","","","en","","","","","DOI.org (Crossref)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ZDX56W86","journalArticle","2007","Jackson, Linda A.; Samona, Ricky; Moomaw, Jeff; Ramsay, Lauren; Murray, Christopher; Smith, Amy; Murray, Lindsay","What Children Do on the Internet: Domains Visited and Their Relationship to Socio-Demographic Characteristics and Academic Performance","CyberPsychology & Behavior","","1094-9313, 1557-8364","10.1089/cpb.2006.9970","http://www.liebertpub.com/doi/10.1089/cpb.2006.9970","","2007-04","2020-06-05 07:57:44","2020-06-05 07:57:44","2020-06-05 07:57:44","182-190","","2","10","","CyberPsychology & Behavior","What Children Do on the Internet","","","","","","","en","","","","","DOI.org (Crossref)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ANTHAZX5","journalArticle","2007","Valkenburg, Patti M.; Peter, Jochen","Who Visits Online Dating Sites? Exploring Some Characteristics of Online Daters","CyberPsychology & Behavior","","1094-9313, 1557-8364","10.1089/cpb.2007.9941","http://www.liebertpub.com/doi/10.1089/cpb.2007.9941","","2007-12","2020-06-05 07:57:46","2020-06-05 07:57:46","2020-06-05 07:57:46","849-852","","6","10","","CyberPsychology & Behavior","Who Visits Online Dating Sites?","","","","","","","en","","","","","DOI.org (Crossref)","","","","/Users/dougaparry/Zotero/storage/6HG5GDJC/Valkenburg_Peter_2007_Who Visits Online Dating Sites.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SIJA35E5","journalArticle","2009","Tosun, Leman Pinar; Lajunen, Timo","Why Do Young Adults Develop a Passion for Internet Activities? The Associations among Personality, Revealing “True Self” on the Internet, and Passion for the Internet","CyberPsychology & Behavior","","1094-9313, 1557-8364","10.1089/cpb.2009.0006","http://www.liebertpub.com/doi/10.1089/cpb.2009.0006","","2009-08","2020-06-05 07:57:53","2020-06-05 07:57:53","2020-06-05 07:57:53","401-406","","4","12","","CyberPsychology & Behavior","Why Do Young Adults Develop a Passion for Internet Activities?","","","","","","","en","","","","","DOI.org (Crossref)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"869I4DIH","journalArticle","2009","Tian, Lei; Shi, Junqi; Yang, Zizhen","Why Does Half the World's Population Have a Mobile Phone? An Examination of Consumers' Attitudes toward Mobile Phones","CyberPsychology & Behavior","","1094-9313, 1557-8364","10.1089/cpb.2008.0335","http://www.liebertpub.com/doi/10.1089/cpb.2008.0335","","2009-10","2020-06-05 07:57:56","2020-06-05 07:57:56","2020-06-05 07:57:56","513-516","","5","12","","CyberPsychology & Behavior","Why Does Half the World's Population Have a Mobile Phone?","","","","","","","en","","","","","DOI.org (Crossref)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"S3NR7SW5","journalArticle","2009","Shafique, Farzana; Mahmood, Khalid","Why the Offline Are Offline: A Survey of Internet Use by Educated Pakistani Adults","CyberPsychology & Behavior","","1094-9313, 1557-8364","10.1089/cpb.2008.0122","http://www.liebertpub.com/doi/10.1089/cpb.2008.0122","","2009-06","2020-06-05 07:58:01","2020-06-05 07:58:01","2020-06-05 07:58:01","351-354","","3","12","","CyberPsychology & Behavior","Why the Offline Are Offline","","","","","","","en","","","","","DOI.org (Crossref)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"T6GNRVWV","journalArticle","2009","Hu, Mu","Will Online Chat Help Alleviate Mood Loneliness?","CyberPsychology & Behavior","","1094-9313, 1557-8364","10.1089/cpb.2008.0134","http://www.liebertpub.com/doi/10.1089/cpb.2008.0134","","2009-04","2020-06-05 07:58:07","2020-06-05 07:58:07","2020-06-05 07:58:07","219-223","","2","12","","CyberPsychology & Behavior","","","","","","","","en","","","","","DOI.org (Crossref)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3L9BQVBA","journalArticle","2009","Ivory, James D.; Magee, Robert G.","You Can't Take It with You? Effects of Handheld Portable Media Consoles on Physiological and Psychological Responses to Video Game and Movie Content","CyberPsychology & Behavior","","1094-9313, 1557-8364","10.1089/cpb.2008.0279","http://www.liebertpub.com/doi/10.1089/cpb.2008.0279","","2009-06","2020-06-05 07:58:12","2020-06-05 07:58:12","2020-06-05 07:58:12","291-297","","3","12","","CyberPsychology & Behavior","You Can't Take It with You?","","","","","","","en","","","","","DOI.org (Crossref)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TJT68DIJ","journalArticle","2011","Ma, Hing Keung; Li, Sandy C.; Pow, Jacky W. C.","The Relation of Internet Use to Prosocial and Antisocial Behavior in Chinese Adolescents","Cyberpsychology, Behavior, and Social Networking","","2152-2715, 2152-2723","10.1089/cyber.2009.0347","http://www.liebertpub.com/doi/10.1089/cyber.2009.0347","","2011-03","2020-06-05 07:58:14","2020-06-05 07:58:14","2020-06-05 07:58:14","123-130","","3","14","","Cyberpsychology, Behavior, and Social Networking","","","","","","","","en","","","","","DOI.org (Crossref)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"QZSDGVWK","journalArticle","2014","Kim, Hyondong; Chung, Yang Woon","The Use of Social Networking Services and Their Relationship with the Big Five Personality Model and Job Satisfaction in Korea","Cyberpsychology, Behavior, and Social Networking","","2152-2715, 2152-2723","10.1089/cyber.2014.0109","http://www.liebertpub.com/doi/10.1089/cyber.2014.0109","","2014-10","2020-06-05 07:58:18","2020-06-05 07:58:18","2020-06-05 07:58:18","658-663","","10","17","","Cyberpsychology, Behavior, and Social Networking","","","","","","","","en","","","","","DOI.org (Crossref)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"75K5L22F","journalArticle","2011","Lee, Gyudong; Lee, Jaeeun; Kwon, Soonjae","Use of Social-Networking Sites and Subjective Well-Being: A Study in South Korea","Cyberpsychology, Behavior, and Social Networking","","2152-2715, 2152-2723","10.1089/cyber.2009.0382","http://www.liebertpub.com/doi/10.1089/cyber.2009.0382","","2011-03","2020-06-05 07:58:20","2020-06-05 07:58:20","2020-06-05 07:58:20","151-155","","3","14","","Cyberpsychology, Behavior, and Social Networking","Use of Social-Networking Sites and Subjective Well-Being","","","","","","","en","","","","","DOI.org (Crossref)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VSQ39W3K","journalArticle","2010","Schiffrin, Holly; Edelman, Anna; Falkenstern, Melissa; Stewart, Cassandra","The Associations among Computer-Mediated Communication, Relationships, and Well-being","Cyberpsychology, Behavior, and Social Networking","","2152-2715, 2152-2723","10.1089/cyber.2009.0173","http://www.liebertpub.com/doi/10.1089/cyber.2009.0173","","2010-06","2020-06-05 07:58:23","2020-06-05 07:58:23","2020-06-05 07:58:23","299-306","","3","13","","Cyberpsychology, Behavior, and Social Networking","","","","","","","","en","","","","","DOI.org (Crossref)","","","","/Users/dougaparry/Zotero/storage/IA5QBWZV/Schiffrin et al_2010_The Associations among Computer-Mediated Communication, Relationships, and.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"UU54DWBV","journalArticle","2014","Van Ouytsel, Joris; Ponnet, Koen; Walrave, Michel","The Associations Between Adolescents' Consumption of Pornography and Music Videos and Their Sexting Behavior","Cyberpsychology, Behavior, and Social Networking","","2152-2715, 2152-2723","10.1089/cyber.2014.0365","http://www.liebertpub.com/doi/10.1089/cyber.2014.0365","","2014-12","2020-06-05 07:58:27","2020-06-05 07:58:27","2020-06-05 07:58:27","772-778","","12","17","","Cyberpsychology, Behavior, and Social Networking","","","","","","","","en","","","","","DOI.org (Crossref)","","","","/Users/dougaparry/Zotero/storage/38N6SDXC/Van Ouytsel et al_2014_The Associations Between Adolescents' Consumption of Pornography and Music.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Y6T6VAHD","journalArticle","2020","Modica, Christopher A.","The Associations Between Instagram Use, Selfie Activities, Appearance Comparison, and Body Dissatisfaction in Adult Men","Cyberpsychology, Behavior, and Social Networking","","2152-2715, 2152-2723","10.1089/cyber.2019.0434","https://www.liebertpub.com/doi/10.1089/cyber.2019.0434","","2020-02-01","2020-06-05 07:58:31","2020-06-05 07:58:31","2020-06-05 07:58:31","90-99","","2","23","","Cyberpsychology, Behavior, and Social Networking","","","","","","","","en","","","","","DOI.org (Crossref)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"S59YNSYI","journalArticle","2016","Chopik, William J.","The Benefits of Social Technology Use Among Older Adults Are Mediated by Reduced Loneliness","Cyberpsychology, Behavior, and Social Networking","","2152-2715, 2152-2723","10.1089/cyber.2016.0151","http://www.liebertpub.com/doi/10.1089/cyber.2016.0151","","2016-09","2020-06-05 07:58:33","2020-06-05 07:58:33","2020-06-05 07:58:33","551-556","","9","19","","Cyberpsychology, Behavior, and Social Networking","","","","","","","","en","","","","","DOI.org (Crossref)","","","","/Users/dougaparry/Zotero/storage/9V3RDJIQ/Chopik_2016_The Benefits of Social Technology Use Among Older Adults Are Mediated by.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EUTWGTUK","journalArticle","2011","Hsu, Chiung-Wen (Julia); Wang, Ching-Chan; Tai, Yi-Ting","The Closer the Relationship, the More the Interaction on Facebook? Investigating the Case of Taiwan Users","Cyberpsychology, Behavior, and Social Networking","","2152-2715, 2152-2723","10.1089/cyber.2010.0267","http://www.liebertpub.com/doi/10.1089/cyber.2010.0267","","2011-07","2020-06-05 07:58:40","2020-06-05 07:58:40","2020-06-05 07:58:40","473-476","","7-8","14","","Cyberpsychology, Behavior, and Social Networking","The Closer the Relationship, the More the Interaction on Facebook?","","","","","","","en","","","","","DOI.org (Crossref)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7RY54LL2","journalArticle","2017","Reer, Felix; Krämer, Nicole C.","The Connection Between Introversion/Extraversion and Social Capital Outcomes of Playing World of Warcraft","Cyberpsychology, Behavior, and Social Networking","","2152-2715, 2152-2723","10.1089/cyber.2016.0439","http://www.liebertpub.com/doi/10.1089/cyber.2016.0439","","2017-02","2020-06-05 07:58:42","2020-06-05 07:58:42","2020-06-05 07:58:42","97-103","","2","20","","Cyberpsychology, Behavior, and Social Networking","","","","","","","","en","","","","","DOI.org (Crossref)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XZ34YU4Q","journalArticle","2018","Griffiths, Scott; Murray, Stuart B.; Krug, Isabel; McLean, Siân A.","The Contribution of Social Media to Body Dissatisfaction, Eating Disorder Symptoms, and Anabolic Steroid Use Among Sexual Minority Men","Cyberpsychology, Behavior, and Social Networking","","2152-2715, 2152-2723","10.1089/cyber.2017.0375","http://www.liebertpub.com/doi/10.1089/cyber.2017.0375","","2018-03","2020-06-05 07:58:44","2020-06-05 07:58:44","2020-06-05 07:58:44","149-156","","3","21","","Cyberpsychology, Behavior, and Social Networking","","","","","","","","en","","","","","DOI.org (Crossref)","","","","/Users/dougaparry/Zotero/storage/N7JYDJBY/Griffiths et al_2018_The Contribution of Social Media to Body Dissatisfaction, Eating Disorder.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ILGKTSYV","journalArticle","2015","Toma, Catalina L.; Choi, Mina","The Couple Who Facebooks Together, Stays Together: Facebook Self-Presentation and Relationship Longevity Among College-Aged Dating Couples","Cyberpsychology, Behavior, and Social Networking","","2152-2715, 2152-2723","10.1089/cyber.2015.0060","http://www.liebertpub.com/doi/10.1089/cyber.2015.0060","","2015-07","2020-06-05 07:58:55","2020-06-05 07:58:55","2020-06-05 07:58:55","367-372","","7","18","","Cyberpsychology, Behavior, and Social Networking","The Couple Who Facebooks Together, Stays Together","","","","","","","en","","","","","DOI.org (Crossref)","","","","/Users/dougaparry/Zotero/storage/L7WJA58N/Toma_Choi_2015_The Couple Who Facebooks Together, Stays Together.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"33PL9BD4","journalArticle","2019","McElroy, Eoin; Kearney, Mathew; Touhey, Jade; Evans, Joseph; Cooke, Yasmin; Shevlin, Mark","The CSS-12: Development and Validation of a Short-Form Version of the Cyberchondria Severity Scale","Cyberpsychology, Behavior, and Social Networking","","2152-2715, 2152-2723","10.1089/cyber.2018.0624","https://www.liebertpub.com/doi/10.1089/cyber.2018.0624","","2019-05","2020-06-05 07:59:00","2020-06-05 07:59:00","2020-06-05 07:59:00","330-335","","5","22","","Cyberpsychology, Behavior, and Social Networking","The CSS-12","","","","","","","en","","","","","DOI.org (Crossref)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BZDKY7JC","journalArticle","2019","Hawi, Nazir S.; Samaha, Maya; Griffiths, Mark D.","The Digital Addiction Scale for Children: Development and Validation","Cyberpsychology, Behavior, and Social Networking","","2152-2715, 2152-2723","10.1089/cyber.2019.0132","https://www.liebertpub.com/doi/10.1089/cyber.2019.0132","","2019-12-01","2020-06-05 07:59:03","2020-06-05 07:59:03","2020-06-05 07:59:03","771-778","","12","22","","Cyberpsychology, Behavior, and Social Networking","The Digital Addiction Scale for Children","","","","","","","en","","","","","DOI.org (Crossref)","","","","/Users/dougaparry/Zotero/storage/M2CPZVNF/Hawi et al_2019_The Digital Addiction Scale for Children.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9ECSWD52","journalArticle","2017","Caci, Barbara; Cardaci, Maurizio; Scrima, Fabrizio; Tabacchi, Marco Elio","The Dimensions of Facebook Addiction as Measured by Facebook Addiction Italian Questionnaire and Their Relationships with Individual Differences","Cyberpsychology, Behavior, and Social Networking","","2152-2715, 2152-2723","10.1089/cyber.2016.0073","http://www.liebertpub.com/doi/10.1089/cyber.2016.0073","","2017-04","2020-06-05 07:59:06","2020-06-05 07:59:06","2020-06-05 07:59:06","251-258","","4","20","","Cyberpsychology, Behavior, and Social Networking","","","","","","","","en","","","","","DOI.org (Crossref)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"F5F3XHZM","journalArticle","2018","Gaggioli, Andrea","The Disappearing Smartphone","Cyberpsychology, Behavior, and Social Networking","","2152-2715, 2152-2723","10.1089/cyber.2018.29124.csi","https://www.liebertpub.com/doi/10.1089/cyber.2018.29124.csi","","2018-09","2020-06-05 07:59:09","2020-06-05 07:59:09","2020-06-05 07:59:09","587-588","","9","21","","Cyberpsychology, Behavior, and Social Networking","","","","","","","","en","","","","","DOI.org (Crossref)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8BQN68DC","journalArticle","2015","Koo, Hoon Jung; Woo, Sungbum; Yang, Eunjoo; Kwon, Jung Hye","The Double Meaning of Online Social Space: Three-Way Interactions Among Social Anxiety, Online Social Behavior, and Offline Social Behavior","Cyberpsychology, Behavior, and Social Networking","","2152-2715, 2152-2723","10.1089/cyber.2014.0396","http://www.liebertpub.com/doi/10.1089/cyber.2014.0396","","2015-09","2020-06-05 07:59:10","2020-06-05 07:59:10","2020-06-05 07:59:10","514-520","","9","18","","Cyberpsychology, Behavior, and Social Networking","The Double Meaning of Online Social Space","","","","","","","en","","","","","DOI.org (Crossref)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IK6JFHCN","journalArticle","2010","Junco, Reynol; Merson, Dan; Salter, Daniel W.","The Effect of Gender, Ethnicity, and Income on College Students' Use of Communication Technologies","Cyberpsychology, Behavior, and Social Networking","","2152-2715, 2152-2723","10.1089/cyber.2009.0357","http://www.liebertpub.com/doi/10.1089/cyber.2009.0357","","2010-12","2020-06-05 07:59:13","2020-06-05 07:59:13","2020-06-05 07:59:13","619-627","","6","13","","Cyberpsychology, Behavior, and Social Networking","","","","","","","","en","","","","","DOI.org (Crossref)","","","","/Users/dougaparry/Zotero/storage/B7AJ7C7I/Junco et al_2010_The Effect of Gender, Ethnicity, and Income on College Students' Use of.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"UYPLT7Z7","journalArticle","2017","Shaughnessy, Krystelle; Rocheleau, Jessica N.; Kamalou, Somayyeh; Moscovitch, David A.","The Effects of Social Anxiety and Online Privacy Concern on Individual Differences in Internet-Based Interaction Anxiety and Communication Preferences","Cyberpsychology, Behavior, and Social Networking","","2152-2715, 2152-2723","10.1089/cyber.2016.0329","http://www.liebertpub.com/doi/10.1089/cyber.2016.0329","","2017-04","2020-06-05 07:59:17","2020-06-05 07:59:17","2020-06-05 07:59:17","212-217","","4","20","","Cyberpsychology, Behavior, and Social Networking","","","","","","","","en","","","","","DOI.org (Crossref)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
